date,AllPass (v5r),Rocket k=0.50
2007-05-15,103219.44815787315,103219.44815787315
2007-05-16,103619.4562135601,103619.4562135601
2007-05-17,104158.39163264274,104158.39163264274
2007-05-18,104568.01973685264,104568.01973685264
2007-05-21,105129.12610261346,105129.12610261346
2007-05-22,105135.00135056878,105135.00135056878
2007-05-23,103989.6183664074,103989.6183664074
2007-05-24,102202.82088461114,102202.82088461114
2007-05-25,103906.63919630242,103906.63919630242
2007-05-29,104350.65199175072,104350.65199175072
2007-05-30,104980.99232046318,104980.99232046318
2007-05-31,106611.52359981346,106611.52359981346
2007-06-01,107997.84568616295,107997.84568616295
2007-06-04,108146.51946946526,108146.51946946526
2007-06-05,107541.50904637718,107541.50904637718
2007-06-06,106436.11045625877,106436.11045625877
2007-06-07,104011.30380800438,104011.30380800438
2007-06-08,105269.16244772148,105269.16244772148
2007-06-11,104413.0000922985,104413.0000922985
2007-06-12,102980.35260370445,102980.35260370445
2007-06-13,104107.14446349908,104107.14446349908
2007-06-14,104531.18312354852,104531.18312354852
2007-06-15,106322.07713695336,106322.07713695336
2007-06-18,105921.11328029823,105921.11328029823
2007-06-19,105886.00214386177,105886.00214386177
2007-06-20,105274.06006336403,105274.06006336403
2007-06-21,105916.9285888691,105916.9285888691
2007-06-22,105157.68310151863,105157.68310151863
2007-06-25,104171.85984407234,104171.85984407234
2007-06-26,103758.20523687173,103758.20523687173
2007-06-27,104460.01546344184,104460.01546344184
2007-06-28,103885.10199935151,103885.10199935151
2007-06-29,103554.71099383546,103554.71099383546
2007-07-02,105887.32376677704,105887.32376677704
2007-07-03,105776.38241488648,105776.38241488648
2007-07-05,106141.45257861329,106141.45257861329
2007-07-06,106543.21035349273,106543.21035349273
2007-07-09,106993.58774244689,106993.58774244689
2007-07-10,105250.87928926849,105250.87928926849
2007-07-11,105484.30105268097,105484.30105268097
2007-07-12,106626.98665677643,106626.98665677643
2007-07-13,106688.83834420776,106688.83834420776
2007-07-16,106236.26717053985,106236.26717053985
2007-07-17,106188.56894361114,106188.56894361114
2007-07-18,106489.7932239685,106489.7932239685
2007-07-19,105887.62440358734,105887.62440358734
2007-07-20,104281.71196430968,104281.71196430968
2007-07-23,103975.95278593636,103975.95278593636
2007-07-24,102046.73556467629,102046.73556467629
2007-07-25,100731.7729668293,100731.7729668293
2007-07-26,98743.0393966999,98743.0393966999
2007-07-27,97435.24748401833,97435.24748401833
2007-07-30,98479.10159437751,98479.10159437751
2007-07-31,97000.8021282444,97000.8021282444
2007-08-01,96941.53124659156,96941.53124659156
2007-08-02,97744.35148231697,97744.35148231697
2007-08-03,95676.85145561409,95676.85145561409
2007-08-06,97406.40003910255,97406.40003910255
2007-08-07,97277.37758519936,97277.37758519936
2007-08-08,95583.10288598824,95583.10288598824
2007-08-09,90600.74099328804,90600.74099328804
2007-08-10,90377.8926927967,90377.8926927967
2007-08-13,89166.74978946875,89166.74978946875
2007-08-14,87375.67959140967,87375.67959140967
2007-08-15,85726.6557477932,85726.6557477932
2007-08-16,84739.2546568917,84739.2546568917
2007-08-17,85826.84277583397,85826.84277583397
2007-08-20,86293.54288960731,86293.54288960731
2007-08-21,86181.95316612328,86181.95316612328
2007-08-22,86183.93011343086,86183.93011343086
2007-08-23,85746.50060221564,85746.50060221564
2007-08-24,86359.27906414878,86359.27906414878
2007-08-27,86340.40932652366,86340.40932652366
2007-08-28,84764.50912722861,84764.50912722861
2007-08-29,86583.66157758796,86583.66157758796
2007-08-30,86788.80036412895,86788.80036412895
2007-08-31,88376.24028169335,88376.24028169335
2007-09-04,89771.828494851,89771.828494851
2007-09-05,89657.35330373466,89657.35330373466
2007-09-06,90167.09521943748,90167.09521943748
2007-09-07,88288.5500038308,88288.5500038308
2007-09-10,87914.54291803062,87914.54291803062
2007-09-11,89562.53881307304,89562.53881307304
2007-09-12,89456.98256745232,89456.98256745232
2007-09-13,90051.86907067192,90051.86907067192
2007-09-14,90143.53040757072,90143.53040757072
2007-09-17,90217.99490418327,90217.99490418327
2007-09-18,93721.49997296227,93721.49997296227
2007-09-19,94770.53906979454,94770.53906979454
2007-09-20,94086.46076476372,94086.46076476372
2007-09-21,94933.05469569481,94933.05469569481
2007-09-24,94975.65136225974,94975.65136225974
2007-09-25,95936.41480620658,95936.41480620658
2007-09-26,96569.25243743217,96569.25243743217
2007-09-27,97066.77488364493,97066.77488364493
2007-09-28,96200.75022639548,96200.75022639548
2007-10-01,96999.03190936362,96999.03190936362
2007-10-02,96000.23090142905,96000.23090142905
2007-10-03,94355.26704459845,94355.26704459845
2007-10-04,95780.23974281012,95780.23974281012
2007-10-05,96558.39608436286,96558.39608436286
2007-10-08,96441.63300471961,96441.63300471961
2007-10-09,98185.57263904273,98185.57263904273
2007-10-10,99141.9300399369,99141.9300399369
2007-10-11,98073.61880068672,98073.61880068672
2007-10-12,99952.06052463804,99952.06052463804
2007-10-15,99555.74666946684,99555.74666946684
2007-10-16,99024.77425545012,99024.77425545012
2007-10-17,99370.51341217314,99370.51341217314
2007-10-18,100530.61065357481,100530.61065357481
2007-10-19,97828.24366730009,97828.24366730009
2007-10-22,97298.20358098304,97298.20358098304
2007-10-23,99492.59778130805,99492.59778130805
2007-10-24,98652.15044606483,98652.15044606483
2007-10-25,98753.43365219199,98753.43365219199
2007-10-26,99860.24323870742,99860.24323870742
2007-10-29,100831.64084460342,100831.64084460342
2007-10-30,99958.39828326309,99958.39828326309
2007-10-31,101069.1472246846,101069.1472246846
2007-11-01,97902.63621165359,97902.63621165359
2007-11-02,99717.77317454421,99717.77317454421
2007-11-05,98513.40206553543,98513.40206553543
